0.00681208,0.0810325,0.0441149,0.0566979,0.105514,0.0646368,0.013933,0.00516333,0.144274,0.0384904,0.0397275,0.00607578,0.0328473,0.0268251,0.017749,0.0212419,0.0347603,0.003683,0.0076833,0.0181432,0.00701049,0.0106013,0.00769206,0.0117028,0.00336978,0.00597236,0.00595355,0.00333954,0.0272671,0.026838,0.0177138,0.0178038,0.00394712,0.0246835,0.00149851,0.00406587,0.00159311,0.00519751,0.0109488,0.00629661,0.00605797,0.00256639,0.000852559,0.00665007,0.00190124,0.00124707,0.0025,0.00207655,0.00324784,
0.00677228,0.00773301,0.039625,0.00487686,0.00486932,0.013228,0.0819868,0.0432299,0.242492,0.0107446,0.100146,0.0374378,0.0127796,0.0160991,0.115047,0.0202336,0.138527,0.0118171,0.00361413,0.0258389,0.0119554,0.00141085,0.0100404,0.00171907,0.0120259,0.000553859,0.000147932,0.00281539,0.00733423,0.00134037,0.00283466,0.00381673,0.00233725,0.00117687,6.72289e-05,0.000316255,3.33369e-05,0.000381673,0.000535971,0.000463345,0.000397307,0.000186583,8.9313e-05,0.000435753,5.63075e-05,7.90607e-05,0.000128795,9.0024e-05,0.000132261,
0.0292817,0.0294366,0.0521176,0.111023,0.00395305,0.014547,0.00358586,0.0672828,0.00295379,0.00462852,0.00417334,0.604557,0.00436683,0.00172294,0.00852674,0.00638336,0.000599777,0.0216174,0.00985984,0.00227912,0.0054128,0.000434257,0.00135165,0.000296609,0.00199493,0.000533123,0.00039946,0.000739377,0.000690856,0.000618797,0.00162534,0.000536289,0.00141582,0.000280153,2.69315e-05,8.49271e-05,1.07406e-05,6.65355e-05,0.000118156,0.000100174,6.37446e-05,5.25782e-05,3.96572e-05,9.44698e-05,1.8478e-05,1.61554e-05,3.45048e-05,1.60743e-05,3.19098e-05,
0.229727,0.0859673,0.0772337,0.0212725,0.0665863,0.343284,4.25409e-05,0.0347562,0.00471964,0.0574148,0.0060292,0.00081177,0.000188131,0.0367805,0.00157764,0.000440616,0.00230145,0.0016769,0.0169799,0.00100673,0.00488087,6.28122e-06,0.000222382,8.46994e-06,0.000148655,0.00402217,2.01782e-06,2.14835e-05,4.46859e-05,6.26068e-05,0.00111334,0.000193292,0.000111761,0.000172068,1.97478e-05,6.15027e-06,2.46405e-06,1.70817e-05,1.53476e-05,1.57378e-05,2.53415e-05,1.51544e-05,1.16824e-05,2.83562e-05,4.16612e-06,3.70821e-06,1.65097e-05,4.22639e-06,7.83442e-06,
0.0273747,0.00319238,0.00798379,0.00329595,0.00459988,0.00576178,0.00417993,0.0236065,0.450671,0.000357431,0.425984,0.0188227,0.00439427,0.000700462,0.00890287,0.000135991,0.000329666,0.00239859,0.00061729,0.00337153,0.000157164,2.20271e-06,0.00191748,4.0815e-07,6.8428e-06,0.000130082,2.97418e-07,0.000121648,1.78818e-05,7.35158e-06,0.000649445,0.000128856,0.000115625,1.09103e-05,4.01924e-06,1.61278e-06,1.16614e-07,5.02395e-06,4.40352e-06,2.907e-06,6.08051e-06,6.37486e-06,1.95714e-06,1.20137e-05,1.12729e-06,5.63466e-07,4.78412e-06,7.02833e-07,1.52535e-06,
0.0437016,0.722571,0.00114887,0.00424834,0.106912,0.0903439,2.89386e-05,0.00118243,7.58633e-05,0.000137558,0.000541184,3.48493e-05,0.000337726,0.00352263,0.00343068,9.4389e-05,0.0109923,4.53779e-05,0.000344668,0.00764132,0.000206693,1.64486e-06,3.73747e-06,9.8593e-06,5.07735e-05,0.00135971,5.55412e-06,1.39876e-06,3.07979e-05,5.26914e-06,0.000705932,0.000111413,4.43969e-05,1.68728e-05,2.82445e-05,1.44702e-06,2.62509e-06,7.82751e-06,5.22893e-06,7.24849e-06,6.17748e-06,3.73341e-06,2.37113e-05,5.6808e-06,3.48037e-06,4.44571e-06,6.31652e-06,1.38714e-06,2.83395e-06,
0.0235286,6.88074e-05,0.00200051,9.02906e-05,9.85751e-05,0.000377634,0.285662,0.00876732,0.636225,2.94234e-05,0.00542933,0.0333044,0.000657533,0.000568089,0.000799411,0.000108599,1.03151e-05,0.000208126,0.000244419,0.000247308,0.000506344,1.28968e-07,0.000894677,3.46767e-08,5.44372e-06,5.11535e-07,1.39405e-08,2.3662e-05,3.20003e-06,2.9903e-07,0.00010342,1.01392e-05,2.36995e-05,1.42998e-07,2.54951e-07,8.67282e-08,1.00971e-08,2.87211e-07,3.43432e-07,1.99897e-07,4.07353e-07,2.80919e-07,1.80864e-07,6.44708e-07,7.02002e-08,3.66478e-08,4.24686e-07,3.355e-08,1.00883e-07,
0.552463,0.00649165,0.00206664,0.00690866,0.000151634,0.0161263,0.00137185,0.399765,0.000461313,4.83707e-05,0.00067643,0.000563259,0.000303737,5.41573e-05,0.00175112,6.01762e-05,2.57031e-05,0.00043372,0.00839474,0.000293179,5.27519e-05,5.47496e-07,0.000145095,8.54016e-08,1.68418e-06,1.54225e-05,8.76104e-09,8.82505e-07,4.90257e-06,1.39718e-06,0.00111987,7.67506e-05,0.000156908,1.52598e-06,5.7304e-07,1.82699e-07,5.86813e-09,8.60442e-07,8.30963e-07,3.65706e-07,2.05919e-06,8.11835e-07,1.72428e-06,1.73037e-06,1.51814e-07,8.80678e-08,1.43142e-06,7.24631e-08,3.97673e-07,
0.961788,0.00860504,0.00805403,0.00109384,0.00205812,0.0033473,1.73338e-05,0.00123193,4.82021e-05,0.00697737,0.0029869,0.00010272,0.000267236,0.00159058,6.62176e-05,4.81589e-05,5.04954e-05,3.34468e-05,0.000482068,7.07009e-05,0.000217286,1.47416e-07,9.23148e-06,1.46056e-07,2.81624e-05,1.00951e-05,2.92411e-08,1.65727e-06,2.42937e-06,7.74894e-07,0.000749979,3.33956e-05,8.20858e-06,4.40947e-06,1.28244e-06,1.4252e-07,1.61985e-07,9.38976e-07,9.47825e-07,9.56254e-07,1.92622e-06,5.2286e-07,2.90644e-06,1.26125e-06,1.6996e-07,1.58645e-07,2.14116e-06,2.37617e-07,4.62963e-07,
0.000215111,0.021952,0.133578,0.139595,0.0697874,0.0731934,0.0176657,0.0685715,0.0243312,0.0305328,0.0179281,0.0255589,0.0434178,0.00982722,0.0412576,0.0408159,0.0355532,0.0116305,0.00767438,0.0445224,0.0532924,0.0395509,0.00442252,0.0175551,0.00182052,4.60837e-05,0.0136851,0.000110108,0.00414157,0.00358556,3.67067e-05,0.00230001,0.000231761,0.00090853,1.87002e-06,0.000348211,8.93976e-07,8.53294e-05,0.000114649,4.06243e-05,1.87409e-05,1.64605e-05,8.57613e-06,3.408e-05,3.61367e-06,8.91259e-06,1.28117e-05,2.24006e-06,7.86546e-06,
